modeldate,subgroup,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo,timestamp,,,,,,
9/15/2019,Voters,43.461466,48.138875,38.784058,52.580852,56.72955,48.432154,1/6/2020 15:25,46.88963,51.37407,42.4052,40.01473,44.71236,35.3171
9/14/2019,All polls,42.426095,47.521447,37.330744,53.031727,57.113506,48.949948,1/6/2020 15:23,46.43975,50.96507,41.91443,39.82337,44.70257,34.94417
9/13/2019,All polls,42.495557,47.506826,37.484289,52.961453,57.101964,48.820942,1/6/2020 9:34,46.44053,50.95953,41.92153,39.77914,44.66338,34.89491
9/12/2019,Voters,43.630267,48.349141,38.911393,52.48222,56.668791,48.295649,1/6/2020 9:40,46.43738,50.94877,41.92599,39.77767,44.65457,34.90076
9/11/2019,Adults,41.151553,44.814254,37.488853,53.735925,58.165356,49.306495,1/6/2020 9:37,46.44944,51.02625,41.87263,39.74813,44.65877,34.83748
9/10/2019,All polls,42.495557,47.50682,37.484294,52.961453,57.101962,48.820944,1/6/2020 9:36,46.32343,50.8813,41.76555,39.82413,44.76095,34.88731
9/9/2019,Adults,41.151553,44.814265,37.488842,53.735925,58.165374,49.306477,1/6/2020 9:38,46.32858,50.85334,41.80381,39.81292,44.71899,34.90685
9/8/2019,Voters,43.630267,48.349141,38.911393,52.48222,56.668791,48.295649,1/6/2020 9:42,46.32648,50.85433,41.79864,39.81559,44.72642,34.90475
9/7/2019,Adults,41.151553,44.814267,37.488839,53.735925,58.165365,49.306486,1/3/2020 18:33,46.32433,50.8555,41.79316,39.81862,44.73435,34.90289
9/6/2019,Voters,43.630267,48.349141,38.911393,52.48222,56.668791,48.295649,1/3/2020 18:35,46.3258,50.85104,41.80056,39.82887,44.73573,34.92201
9/5/2019,All polls,42.495557,47.506826,37.484288,52.961453,57.101965,48.82094,1/3/2020 18:33,46.31952,50.83807,41.80096,39.84674,44.74091,34.95257
9/4/2019,Voters,43.439696,48.040604,38.838789,52.745274,57.066505,48.424044,1/2/2020 18:10,46.30021,50.81679,41.78362,39.84694,44.73462,34.95926
9/3/2019,Adults,41.143823,44.814702,37.472944,53.753895,58.227752,49.280038,1/2/2020 18:08,46.36684,50.91931,41.81437,39.71645,44.62251,34.81038
9/2/2019,All polls,42.41009,47.189558,37.630621,53.082239,57.357163,48.807316,1/2/2020 18:08,46.39014,50.89521,41.88508,39.7198,44.58178,34.85783
9/1/2019,Voters,43.439696,48.040604,38.838789,52.745274,57.066505,48.424044,1/1/2020 9:15,46.38593,50.89455,41.8773,39.72641,44.59299,34.85982
8/31/2019,Adults,41.501866,45.277015,37.726716,53.287316,57.733896,48.840735,1/1/2020 9:13,46.38185,50.89474,41.86896,39.73233,44.60546,34.85921
8/30/2019,All polls,42.612555,47.404051,37.821059,52.87366,57.09332,48.654001,1/1/2020 9:13,46.3774,50.89615,41.85866,39.73793,44.61871,34.85715
8/29/2019,Voters,43.433428,48.04205,38.824805,52.754957,57.078497,48.431417,12/31/2019 14:42,46.37306,50.88554,41.86059,39.72443,44.6037,34.84516
8/28/2019,Adults,41.502059,45.273203,37.730915,53.331658,57.70643,48.956886,12/31/2019 14:39,46.36831,50.87469,41.86192,39.72646,44.6007,34.85221
8/27/2019,All polls,42.616134,47.381963,37.850304,52.896474,57.074958,48.717989,12/31/2019 14:39,46.33921,50.84566,41.83276,39.8362,44.71917,34.95324
8/26/2019,Voters,43.295235,47.819538,38.770932,52.850635,57.131797,48.569473,12/30/2019 18:04,46.26386,50.81778,41.70993,39.83502,44.75277,34.91727
8/25/2019,Adults,41.532126,45.269698,37.794554,53.309184,57.670962,48.947405,12/30/2019 18:02,46.22643,50.7718,41.68106,39.8508,44.74462,34.95699
8/24/2019,All polls,42.551511,47.166724,37.936298,52.971721,57.141175,48.802266,12/30/2019 18:02,46.22306,50.77345,41.67267,39.8542,44.75478,34.95363
8/23/2019,All polls,42.605096,47.16311,38.047082,52.886218,57.083844,48.688591,12/29/2019 9:31,46.22149,50.76766,41.67532,39.85015,44.74799,34.95232
8/22/2019,Voters,43.334989,47.897653,38.772326,52.791836,57.103425,48.480246,12/29/2019 9:36,46.20727,50.75194,41.66261,39.852,44.7441,34.95989
8/21/2019,Adults,41.529158,45.147269,37.911048,53.254199,57.551803,48.956594,12/29/2019 9:33,46.209,50.74599,41.672,39.8539,44.74046,34.96733
8/20/2019,All polls,42.601538,47.101861,38.101216,52.88863,57.063705,48.713554,12/29/2019 9:33,46.24121,50.79167,41.69075,39.85416,44.76376,34.94456
8/19/2019,Adults,41.529158,45.147277,37.911039,53.254199,57.55182,48.956578,12/29/2019 9:34,46.22839,50.75634,41.70044,39.86655,44.74377,34.98933
8/18/2019,Voters,43.342017,47.854518,38.829516,52.785872,57.065397,48.506348,12/29/2019 9:37,46.12503,50.79589,41.45416,39.87093,44.9161,34.82577
8/17/2019,Voters,43.342017,47.854517,38.829516,52.785872,57.065396,48.506348,12/27/2019 9:38,46.12163,50.79664,41.44661,39.87407,44.9257,34.82244
8/16/2019,Adults,41.529158,45.147274,37.911042,53.254199,57.55179,48.956607,12/27/2019 9:36,46.1198,50.79103,41.44857,39.86878,44.91798,34.81958
8/15/2019,All polls,42.601538,47.101875,38.101202,52.88863,57.063705,48.713554,12/27/2019 9:36,46.13541,50.7937,41.47713,39.86505,44.90969,34.8204
8/14/2019,Adults,41.529158,45.147266,37.91105,53.254199,57.551796,48.956601,12/26/2019 14:54,46.14678,50.79469,41.49887,39.86102,44.90096,34.82108
8/13/2019,Voters,43.464971,47.961639,38.968303,52.704941,56.975836,48.434046,12/26/2019 14:56,46.09188,50.7454,41.43837,39.90766,44.97187,34.84344
8/12/2019,All polls,42.704489,47.182592,38.226386,52.805548,56.970334,48.640762,12/26/2019 14:54,46.18119,50.86322,41.49917,39.92356,45.02335,34.82378
8/11/2019,Adults,41.529158,45.14725,37.911067,53.254199,57.551797,48.9566,12/25/2019 9:17,46.14579,50.81846,41.47312,39.93604,45.01466,34.85741
8/10/2019,Voters,43.460102,47.957246,38.962958,52.69767,56.969066,48.426273,12/25/2019 9:19,46.1421,50.81876,41.46543,39.93864,45.0219,34.85537
8/9/2019,All polls,42.698724,47.176929,38.22052,52.80125,56.966324,48.636176,12/25/2019 9:17,46.13969,50.81293,41.46645,39.93319,45.01382,34.85256
8/8/2019,Voters,43.505776,47.963251,39.048302,52.677392,56.902712,48.452071,12/24/2019 9:49,46.14108,50.80613,41.47602,39.9154,44.994,34.8368
8/7/2019,Adults,41.562748,45.123825,38.001672,53.21824,57.48969,48.946791,12/24/2019 9:47,46.15625,50.80859,41.50392,39.91631,44.98871,34.84391
8/6/2019,All polls,42.733485,47.167839,38.299131,52.769061,56.903263,48.634858,12/24/2019 9:47,46.09579,50.75203,41.43954,40.00037,45.09214,34.90859
8/5/2019,Adults,41.562748,45.123815,38.001681,53.21824,57.489659,48.946821,12/23/2019 17:07,46.09354,50.74335,41.44373,40.00048,45.08597,34.91499
8/4/2019,Voters,43.481986,47.93681,39.027163,52.719654,56.954655,48.484653,12/23/2019 17:09,46.10696,50.73761,41.47632,39.99811,45.06829,34.92793
8/3/2019,All polls,42.73027,47.156413,38.304127,52.782378,56.924512,48.640244,12/23/2019 17:07,46.10425,50.74057,41.46793,40.00154,45.07655,34.92652
8/2/2019,Adults,42.154385,45.541417,38.767353,52.533356,56.598871,48.467841,12/23/2019 9:30,46.09782,50.72937,41.46626,40.00642,45.07424,34.9386
8/1/2019,Voters,44.393803,48.566746,40.220861,51.817597,55.921771,47.713423,12/23/2019 9:33,46.07744,50.70791,41.44698,40.02567,45.08215,34.96918
7/31/2019,All polls,43.284416,47.568704,39.000129,52.157102,56.269732,48.044472,12/23/2019 9:27,46.07468,50.69939,41.44997,40.02669,45.0774,34.97598
7/30/2019,All polls,43.284416,47.568706,39.000127,52.157102,56.269732,48.044472,12/23/2019 9:29,45.85197,50.52245,41.1815,40.26167,45.3907,35.13263
7/29/2019,Voters,44.393803,48.566746,40.220861,51.817597,55.921771,47.713423,12/23/2019 9:34,46.06879,50.70877,41.42881,40.1701,45.32003,35.02016
7/28/2019,Adults,42.154385,45.541417,38.767353,52.533356,56.598874,48.467838,12/23/2019 9:31,46.26608,51.01792,41.51424,39.83081,45.03923,34.62239
7/27/2019,Voters,44.393803,48.566746,40.220861,51.817597,55.921771,47.713423,12/20/2019 17:19,46.26342,51.01987,41.50697,39.83454,45.04768,34.6214
7/26/2019,Adults,42.154385,45.541428,38.767342,52.533356,56.598892,48.46782,12/20/2019 17:17,46.24271,51.00017,41.48524,39.85066,45.05715,34.64417
7/25/2019,All polls,43.284416,47.568703,39.00013,52.157102,56.269728,48.044476,12/20/2019 17:17,46.22474,50.97892,41.47056,39.84631,45.04634,34.64628
7/24/2019,Voters,44.591513,48.629105,40.553921,51.638629,55.619381,47.657876,12/19/2019 17:57,46.22941,50.97467,41.48415,39.84141,45.03569,34.64712
7/23/2019,Adults,42.171758,45.545944,38.797572,52.462082,56.03876,48.885404,12/19/2019 17:55,46.2438,51.00522,41.48238,39.78093,45.0089,34.55296
7/22/2019,All polls,43.354236,47.538308,39.170164,52.05592,55.836675,48.275165,12/19/2019 17:55,46.25478,50.98262,41.52694,39.77521,44.97434,34.57608
7/21/2019,Voters,44.589122,48.608515,40.56973,51.686727,55.664775,47.70868,12/18/2019 18:18,46.24804,50.96999,41.52608,39.77873,44.971,34.58646
7/20/2019,Adults,42.167197,45.556504,38.77789,52.623452,56.224082,49.022821,12/18/2019 18:16,46.24651,50.97242,41.5206,39.78404,44.97956,34.58852
7/19/2019,All polls,43.370585,47.535578,39.205591,52.179216,55.964561,48.393871,12/18/2019 18:16,46.24532,50.97541,41.51524,39.78997,44.9888,34.59115
7/18/2019,Voters,44.845494,48.933147,40.757841,51.48896,55.558779,47.419141,12/17/2019 21:17,46.22449,50.952,41.49697,39.79322,44.98505,34.60138
7/17/2019,Adults,42.30916,45.59632,39.022,52.799462,56.392378,49.206546,12/17/2019 21:15,46.20903,50.93372,41.48435,39.81065,44.99311,34.6282
7/16/2019,All polls,43.784341,47.987556,39.581127,52.040942,55.874576,48.207308,12/17/2019 21:15,46.21794,50.95608,41.4798,39.76233,44.97163,34.55303
7/15/2019,Voters,44.436099,48.558,40.314197,51.862087,55.75221,47.971964,12/16/2019 20:18,46.2505,50.99409,41.5069,39.91531,45.10061,34.73001
7/14/2019,Adults,41.621896,44.880913,38.362879,53.228121,56.973926,49.482317,12/16/2019 20:16,46.2486,50.99512,41.50208,39.92063,45.10835,34.73291
7/13/2019,All polls,43.197325,47.478554,38.916097,52.495921,56.242683,48.749158,12/16/2019 20:16,46.24681,50.99665,41.49697,39.92585,45.11617,34.73553
7/12/2019,Adults,40.528909,44.119664,36.938154,53.867039,58.286765,49.447314,12/15/2019 18:00,46.24743,50.99327,41.50159,39.92553,45.1118,34.73925
7/11/2019,Voters,44.128887,48.706231,39.551544,52.228644,56.519319,47.937969,12/15/2019 18:02,46.26704,50.9999,41.53419,39.93577,45.11338,34.75816
7/10/2019,All polls,42.720797,47.519533,37.922062,52.909852,57.053466,48.766239,12/15/2019 18:00,46.26678,50.99253,41.54103,39.94491,45.11423,34.77559
7/9/2019,Voters,43.054161,47.725792,38.382531,52.653766,57.154806,48.152726,12/14/2019 16:43,46.25336,50.99881,41.5079,40.09554,45.27317,34.9179
7/8/2019,Adults,40.528909,44.119652,36.938165,53.867039,58.28677,49.447309,12/14/2019 16:41,46.26737,50.98225,41.55249,40.09652,45.24896,34.94408
7/7/2019,All polls,41.848343,46.634225,37.062461,53.240319,57.58471,48.895928,12/14/2019 16:41,46.26543,50.98402,41.54683,40.1004,45.2545,34.9463
7/6/2019,Voters,43.093035,47.757751,38.42832,52.650159,57.141469,48.158849,12/13/2019 11:53,46.24971,50.94524,41.55418,40.10244,45.23222,34.97265
7/5/2019,Adults,40.54998,44.112545,36.987415,53.836946,58.258156,49.415737,12/13/2019 11:52,46.24624,50.94576,41.54672,40.10572,45.23747,34.97397
7/4/2019,All polls,41.869479,46.63166,37.107297,53.209045,57.546156,48.871933,12/13/2019 11:52,46.24249,50.94617,41.5388,40.10896,45.24229,34.97562
7/3/2019,Voters,43.089496,47.763311,38.415681,52.636876,57.104154,48.169598,12/12/2019 13:14,46.23845,50.94632,41.53058,40.11223,45.24718,34.97728
7/2/2019,Adults,40.544206,44.092754,36.995658,53.83368,58.241487,49.425872,12/12/2019 13:13,46.0797,50.79528,41.36413,40.19974,45.35701,35.04247
7/1/2019,All polls,41.856325,46.639799,37.072851,53.229744,57.502377,48.957112,12/12/2019 13:13,46.06042,50.78751,41.33332,40.30474,45.44962,35.15986
6/30/2019,Adults,40.542021,44.074496,37.009546,53.856836,58.236429,49.477244,12/11/2019 18:12,46.05925,50.76995,41.34855,40.31923,45.4441,35.19435
6/29/2019,Voters,43.134108,48.002838,38.265378,52.424121,57.067426,47.780816,12/11/2019 18:14,46.05848,50.77311,41.34385,40.31758,45.44431,35.19085
6/28/2019,All polls,41.848714,46.813619,36.883809,53.16214,57.568493,48.755786,12/11/2019 18:12,46.05723,50.76869,41.34577,40.31369,45.43526,35.19211
6/27/2019,Voters,43.40313,48.411684,38.394577,52.392756,56.748368,48.037145,12/10/2019 16:10,46.05645,50.76209,41.35081,40.3126,45.42752,35.19768
6/26/2019,Adults,40.009531,43.634503,36.38456,54.732548,59.137219,50.327876,12/10/2019 16:09,46.05516,50.75515,41.35517,40.31006,45.41801,35.20211
6/25/2019,All polls,41.683886,46.850083,36.51769,53.550838,57.91968,49.181995,12/10/2019 16:09,46.00704,50.805,41.20909,39.92038,45.00039,34.84036
6/24/2019,Adults,39.972315,43.661619,36.283012,54.69142,59.156244,50.226595,12/9/2019 18:29,46.01987,50.83928,41.20045,39.84026,44.94758,34.73295
6/23/2019,Voters,43.288615,48.633291,37.943939,52.288382,57.060486,47.516278,12/9/2019 18:30,46.03512,50.83317,41.23707,39.84153,44.93167,34.75139
6/22/2019,All polls,41.601551,47.207388,35.995713,53.474377,58.182241,48.766513,12/9/2019 18:29,46.03408,50.83483,41.23334,39.84573,44.93857,34.75288
6/21/2019,Voters,43.098758,48.471378,37.726138,52.473208,57.400396,47.546019,12/9/2019 9:41,46.04984,50.8428,41.25688,39.84185,44.9299,34.75379
6/20/2019,All polls,41.63626,47.108708,36.163811,53.398291,58.172576,48.624007,12/9/2019 9:34,46.04391,50.83138,41.25643,39.84422,44.92564,34.76279
6/19/2019,Adults,40.060856,43.656417,36.465294,54.59712,58.985392,50.208847,12/9/2019 9:38,46.01279,50.80075,41.22482,39.83319,44.91101,34.75536
6/18/2019,Adults,40.060856,43.656408,36.465304,54.59712,58.985391,50.208848,12/9/2019 9:39,46.08476,50.91589,41.25363,39.92918,45.0593,34.79907
6/17/2019,All polls,41.63626,47.108709,36.163811,53.398291,58.172576,48.624007,12/9/2019 9:36,46.11752,50.91557,41.31947,39.94883,45.04912,34.84854
6/16/2019,Voters,43.098758,48.471378,37.726138,52.473208,57.400396,47.546019,12/9/2019 9:42,46.11482,50.91499,41.31464,39.95296,45.05476,34.85115
6/15/2019,Adults,40.060856,43.656412,36.465299,54.59712,58.98539,50.208849,12/6/2019 16:48,46.11231,50.91471,41.30991,39.95706,45.06039,34.85372
6/14/2019,Voters,43.098758,48.471378,37.726138,52.473208,57.400396,47.546019,12/6/2019 16:50,46.09528,50.89749,41.29308,39.93633,45.03815,34.83451
6/13/2019,All polls,41.63626,47.108705,36.163814,53.398291,58.172574,48.624008,12/6/2019 16:48,46.10604,50.8991,41.31298,39.92536,45.0233,34.82741
6/12/2019,Voters,43.126379,48.450772,37.801986,52.4413,57.348146,47.534453,12/5/2019 15:44,46.0873,50.87768,41.29693,39.9311,45.02127,34.84093
6/11/2019,Adults,40.074008,43.665755,36.482261,54.565128,58.95632,50.173936,12/5/2019 15:42,45.88809,50.77367,41.00251,40.14495,45.26501,35.02489
6/10/2019,All polls,41.634298,47.059569,36.209027,53.385738,58.200026,48.57145,12/5/2019 15:42,45.89508,50.75416,41.03601,40.16044,45.25133,35.06956
6/9/2019,Voters,42.877311,47.830291,37.924331,52.700177,57.36151,48.038844,12/4/2019 19:04,45.88709,50.74939,41.02479,40.16163,45.25344,35.06982
6/8/2019,Adults,40.192389,43.826864,36.557915,54.496548,58.97274,50.020356,12/4/2019 19:03,45.88683,50.7508,41.02287,40.16334,45.25641,35.07027
6/7/2019,All polls,41.612091,46.630523,36.593659,53.460798,58.097221,48.824375,12/4/2019 19:03,45.90189,50.75822,41.04557,40.14252,45.23337,35.05168
6/6/2019,Voters,42.754576,47.670961,37.838191,52.896839,57.697295,48.096383,12/3/2019 14:22,45.89607,50.74657,41.04556,40.14805,45.23045,35.06564
6/5/2019,Adults,40.244571,43.905849,36.583293,54.627215,59.147913,50.106517,12/3/2019 14:21,45.8773,50.7244,41.03019,40.16652,45.23747,35.09558
6/4/2019,All polls,41.630844,46.467971,36.793718,53.524351,58.195152,48.85355,12/3/2019 14:20,46.13968,51.1207,41.15865,40.08778,45.25341,34.92216
6/3/2019,Adults,40.295641,44.016737,36.574546,54.503279,59.149017,49.857541,12/2/2019 21:08,46.13376,51.08899,41.17852,40.09133,45.22815,34.95451
6/2/2019,Voters,42.606101,47.385559,37.826644,53.144127,57.860474,48.42778,12/2/2019 21:09,46.10822,51.14426,41.07217,40.06861,45.27438,34.86283
6/1/2019,All polls,41.595865,46.318267,36.873464,53.591251,58.259745,48.922756,12/2/2019 21:07,46.10603,51.1425,41.06956,40.0698,45.27604,34.86355
5/31/2019,All polls,41.742442,46.369936,37.114949,53.48032,58.234861,48.725779,12/1/2019 21:34,46.10069,51.13232,41.06905,40.04514,45.24833,34.84195
5/30/2019,Voters,42.688961,47.514682,37.86324,52.948363,57.810334,48.086392,12/1/2019 21:39,46.11727,51.13606,41.09848,40.04374,45.23826,34.84922
5/29/2019,Adults,40.400857,44.065855,36.735859,54.428965,59.020361,49.837569,12/1/2019 21:37,46.11303,51.12376,41.1023,40.02679,45.21618,34.83739
5/28/2019,All polls,41.742442,46.36993,37.114954,53.48032,58.234862,48.725779,12/1/2019 21:36,45.38387,50.54089,40.22686,40.40746,45.74811,35.06682
5/27/2019,Adults,40.400857,44.065879,36.735835,54.428965,59.020371,49.837559,12/1/2019 21:38,45.40448,50.5519,40.25706,40.38145,45.71735,35.04555
5/26/2019,Voters,42.688961,47.514682,37.86324,52.948363,57.810334,48.086392,12/1/2019 21:40,45.40505,50.55338,40.25673,40.37756,45.71352,35.04161
5/25/2019,Voters,42.68882,47.514173,37.863467,52.948572,57.810203,48.086941,11/29/2019 9:05,45.40477,50.55437,40.25517,40.36996,45.70612,35.0338
5/24/2019,All polls,41.742605,46.369902,37.115308,53.480487,58.234718,48.726256,11/29/2019 9:01,45.40426,50.55487,40.25365,40.36407,45.70015,35.028
5/23/2019,Adults,40.401472,44.066515,36.736428,54.428485,59.019563,49.837406,11/29/2019 9:03,45.40347,50.54401,40.26292,40.3856,45.70657,35.06464
5/22/2019,Adults,40.408849,44.003045,36.814653,54.595,59.234658,49.955343,11/29/2019 9:04,45.40199,50.53205,40.27193,40.36238,45.67469,35.05006
5/21/2019,All polls,41.7553,46.419566,37.091034,53.579175,58.385642,48.772707,11/29/2019 9:02,45.38387,50.50629,40.26146,40.38334,45.68038,35.0863
5/20/2019,Voters,42.68882,47.514173,37.863467,52.948572,57.810203,48.086941,11/29/2019 9:06,45.40961,50.4956,40.32362,40.40054,45.66189,35.13918
5/19/2019,Voters,42.68882,47.514173,37.863467,52.948572,57.810203,48.086941,11/27/2019 18:39,45.40995,50.49613,40.32376,40.39439,45.6553,35.13349
5/18/2019,Adults,40.408849,44.003059,36.814639,54.595,59.234663,49.955337,11/27/2019 18:38,45.41078,50.49752,40.32403,40.39115,45.65195,35.13036
5/17/2019,All polls,41.7553,46.419577,37.091023,53.579175,58.385646,48.772703,11/27/2019 18:37,45.42756,50.50297,40.35215,40.36371,45.61765,35.10977
5/16/2019,Voters,42.613189,47.536734,37.689643,53.079696,58.04863,48.110762,11/26/2019 15:14,45.2653,50.39626,40.13435,39.61678,44.82152,34.41205
5/15/2019,Adults,40.416361,44.077293,36.755429,54.693738,59.421015,49.96646,11/26/2019 15:13,45.27053,50.38826,40.1528,39.60784,44.80063,34.41505
5/14/2019,All polls,41.740203,46.466913,37.013493,53.628032,58.496205,48.759859,11/26/2019 15:12,45.27612,50.38168,40.17056,39.57984,44.76405,34.39563
5/13/2019,Voters,42.79208,48.116551,37.467609,53.320564,59.005539,47.635588,11/25/2019 15:32,45.38092,50.48645,40.27539,39.65493,44.83528,34.47458
5/12/2019,Adults,40.214607,44.033441,36.395773,54.758157,59.85175,49.664565,11/25/2019 15:31,45.42901,50.50544,40.35258,39.65573,44.81231,34.49914
5/11/2019,All polls,41.725397,46.823871,36.626923,53.741902,59.156922,48.326883,11/25/2019 15:30,45.43221,50.5075,40.35693,39.66537,44.82117,34.50957
5/10/2019,All polls,41.891828,47.006722,36.776935,53.566859,58.954461,48.179257,11/25/2019 9:40,45.45971,50.52304,40.39637,39.66517,44.81018,34.52017
5/9/2019,Voters,43.032958,48.369853,37.696062,53.099428,58.765863,47.432993,11/25/2019 9:47,45.46174,50.51419,40.4093,39.66973,44.80332,34.53614
5/8/2019,Adults,40.22211,44.019033,36.425187,54.750549,59.798868,49.702231,11/25/2019 9:44,45.46373,50.50545,40.422,39.67448,44.79681,34.55214
5/7/2019,All polls,41.891828,47.006728,36.776929,53.566859,58.954463,48.179255,11/25/2019 9:42,45.4656,50.49689,40.4343,39.67912,44.79045,34.5678
5/6/2019,Adults,40.22211,44.019019,36.425202,54.750549,59.798881,49.702217,11/25/2019 9:45,45.4472,50.45234,40.44207,39.66858,44.74936,34.5878
5/5/2019,Voters,43.032958,48.369853,37.696062,53.099428,58.765863,47.432993,11/25/2019 9:48,45.45211,50.45632,40.44789,39.68107,44.76113,34.60101
5/4/2019,Voters,43.032958,48.369853,37.696062,53.099428,58.765863,47.432993,11/22/2019 20:45,45.45849,50.46135,40.45563,39.69585,44.77481,34.61689
5/3/2019,Adults,40.22211,44.019022,36.425199,54.750549,59.798872,49.702227,11/22/2019 20:44,45.48914,50.48181,40.49648,39.68132,44.75415,34.60849
5/2/2019,All polls,41.891828,47.006716,36.776941,53.566859,58.95446,48.179259,11/22/2019 20:43,45.51015,50.49373,40.52657,39.72509,44.7883,34.66188
5/1/2019,Adults,40.083582,43.792726,36.374437,54.852014,59.828719,49.875308,11/21/2019 12:26,45.52872,50.50356,40.55389,39.76313,44.8171,34.70916
4/30/2019,Voters,43.036843,48.331229,37.742458,53.14239,58.763529,47.521252,11/21/2019 12:27,45.54144,50.51705,40.56584,39.78912,44.84348,34.73476
4/29/2019,All polls,41.876382,46.955942,36.796822,53.617834,58.964318,48.271349,11/21/2019 12:25,45.50648,50.46784,40.54513,39.76272,44.78897,34.73647
4/28/2019,Adults,40.502583,43.92332,37.081847,54.266835,58.70982,49.823849,11/20/2019 15:33,45.49413,50.44143,40.54683,39.76756,44.77613,34.75898
4/27/2019,Voters,42.566135,47.009043,38.123227,53.521917,57.789283,49.254551,11/20/2019 15:34,45.50465,50.45144,40.55786,39.79044,44.79865,34.78223
4/26/2019,All polls,41.351546,45.838543,36.86455,53.939759,58.274364,49.605153,11/20/2019 15:32,45.50721,50.44709,40.56733,39.79105,44.78968,34.79242
4/25/2019,Voters,42.631384,47.091806,38.170962,53.590235,57.972629,49.207841,11/19/2019 13:46,45.55692,50.48595,40.62789,39.84409,44.83457,34.85362
4/24/2019,Adults,40.568658,44.100137,37.037179,54.062424,58.518171,49.606676,11/19/2019 13:45,45.43712,50.36239,40.51185,40.19793,45.10646,35.2894
4/23/2019,All polls,41.285518,45.848329,36.722706,53.955721,58.321405,49.590038,11/19/2019 13:44,45.4376,50.35548,40.51971,40.18821,45.09036,35.28606
4/22/2019,Adults,40.436648,44.211863,36.661432,54.631685,59.282259,49.981111,11/18/2019 23:41,45.42867,50.34116,40.51619,40.20913,45.1019,35.31636
4/21/2019,Voters,42.14946,47.030645,37.268275,54.154347,58.680584,49.62811,11/18/2019 23:43,45.44134,50.33847,40.54421,40.22665,45.1016,35.3517
4/20/2019,All polls,41.218683,46.15515,36.282216,54.352335,58.924605,49.780064,11/18/2019 23:40,45.46674,50.36343,40.57005,40.26496,45.13979,35.39012
4/19/2019,Adults,40.384323,44.1302,36.638447,54.633742,59.257265,50.010218,11/18/2019 9:40,45.46711,50.35996,40.57425,40.29153,45.15665,35.42642
4/18/2019,Voters,42.166843,46.979818,37.353868,54.192609,58.765913,49.619304,11/18/2019 9:43,45.50795,50.39006,40.62584,40.34004,45.19347,35.48661
4/17/2019,All polls,41.196125,46.040041,36.352209,54.34702,58.917522,49.776518,11/18/2019 9:36,45.52328,50.39764,40.64893,40.36037,45.2053,35.51544
4/16/2019,All polls,41.196125,46.040047,36.352203,54.34702,58.917526,49.776514,11/18/2019 9:38,45.52296,50.39293,40.65299,40.40586,45.23685,35.57487
4/15/2019,Voters,42.166843,46.979818,37.353868,54.192609,58.765913,49.619304,11/18/2019 9:44,45.67727,50.52959,40.82494,40.24153,45.07927,35.40379
4/14/2019,Adults,40.384323,44.130191,36.638455,54.633742,59.257267,50.010216,11/18/2019 9:40,45.70467,50.54829,40.86105,40.28785,45.11723,35.45848
4/13/2019,Voters,42.166843,46.979818,37.353868,54.192609,58.765913,49.619304,11/15/2019 19:38,45.72102,50.56421,40.87782,40.31652,45.14576,35.48727
4/12/2019,Adults,40.384323,44.130211,36.638436,54.633742,59.257257,50.010227,11/15/2019 19:37,45.73693,50.5792,40.89465,40.34392,45.17252,35.51532
4/11/2019,All polls,41.196125,46.040041,36.35221,54.34702,58.917522,49.776518,11/15/2019 19:36,45.75085,50.58473,40.91697,40.353,45.17557,35.53043
4/10/2019,Voters,42.158859,46.822656,37.495063,54.268196,58.685427,49.850965,11/14/2019 12:08,45.75838,50.57672,40.94004,40.3871,45.19035,35.58386
4/9/2019,Adults,40.273318,44.053552,36.493084,54.84848,59.547635,50.149325,11/14/2019 12:07,45.7684,50.58554,40.95125,40.4033,45.20564,35.60096
4/8/2019,All polls,41.151785,45.920199,36.383371,54.537974,59.046552,50.029395,11/14/2019 12:07,46.34439,51.28024,41.40854,41.36514,46.26093,36.46936
4/7/2019,Voters,41.921124,46.407684,37.434564,54.464671,58.806871,50.122472,11/13/2019 18:31,46.35319,51.28727,41.4191,41.37721,46.27163,36.48279
4/6/2019,Adults,40.31404,44.070311,36.55777,54.812785,59.463219,50.162351,11/13/2019 18:30,46.36174,51.2938,41.42967,41.38871,46.28146,36.49595
4/5/2019,All polls,40.950028,45.467056,36.433,54.668237,59.114547,50.221926,11/13/2019 18:29,46.35876,51.28345,41.43407,41.40292,46.28562,36.52022
4/4/2019,Voters,42.00399,46.448391,37.559588,54.314966,58.636003,49.993929,11/12/2019 23:36,46.37143,51.28514,41.45772,41.42752,46.29723,36.55782
4/3/2019,Adults,40.720077,44.470245,36.969909,54.501473,58.941247,50.061698,11/12/2019 23:34,46.40725,51.30639,41.50811,41.43464,46.29518,36.5741
4/2/2019,All polls,41.10089,45.487915,36.713865,54.551996,58.875828,50.228165,11/12/2019 23:33,46.41046,51.30096,41.51995,41.45313,46.30265,36.6036
4/1/2019,Voters,42.422535,46.998677,37.846392,53.942433,58.351125,49.533742,11/11/2019 13:39,46.63406,51.52567,41.74245,41.28944,46.1699,36.40897
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
